"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1642273200";"15.01.2022 21:00";"144,95";"144,95";"144,95";"144,95"
"1642276800";"15.01.2022 22:00";"157,35";"157,35";"135,01";"157,35"
"1642280400";"15.01.2022 23:00";"176,42";"176,42";"110,48";"176,42"
"1642284000";"16.01.2022 00:00";"118,92";"118,92";"34,97";"118,92"
"1642287600";"16.01.2022 01:00";"110,06";"110,06";"18,05";"110,06"
"1642291200";"16.01.2022 02:00";"90,25";"90,25";"16,97";"90,25"
"1642294800";"16.01.2022 03:00";"87,84";"87,84";"16,54";"87,84"
"1642298400";"16.01.2022 04:00";"88,5";"88,5";"16";"88,5"
"1642302000";"16.01.2022 05:00";"89,39";"89,39";"16,94";"89,39"
"1642305600";"16.01.2022 06:00";"90,2";"90,2";"17,99";"90,2"
"1642309200";"16.01.2022 07:00";"89,58";"89,58";"17,97";"89,58"
"1642312800";"16.01.2022 08:00";"88,27";"88,27";"18,58";"88,27"
"1642316400";"16.01.2022 09:00";"111,44";"111,44";"16,85";"111,44"
"1642320000";"16.01.2022 10:00";"129,46";"129,46";"17,46";"129,46"
"1642323600";"16.01.2022 11:00";"125,99";"125,99";"17,53";"125,99"
"1642327200";"16.01.2022 12:00";"131,83";"131,83";"16,47";"131,83"
"1642330800";"16.01.2022 13:00";"140,03";"140,03";"16,29";"140,03"
"1642334400";"16.01.2022 14:00";"110,28";"110,28";"17,39";"110,28"
"1642338000";"16.01.2022 15:00";"99,54";"99,54";"17,27";"99,54"
"1642341600";"16.01.2022 16:00";"112,19";"112,19";"17,51";"112,19"
"1642345200";"16.01.2022 17:00";"115";"115";"23,97";"115"
"1642348800";"16.01.2022 18:00";"125,42";"125,42";"30,84";"125,42"
"1642352400";"16.01.2022 19:00";"112,4";"112,4";"23,96";"112,4"
"1642356000";"16.01.2022 20:00";"97,49";"97,49";"19,39";"97,49"
"1642359600";"16.01.2022 21:00";"90,14";"90,14";"17,96";"90,14"
"1642363200";"16.01.2022 22:00";"97,09";"97,09";"18,34";"97,09"
"1642366800";"16.01.2022 23:00";"93,85";"93,85";"17,2";"93,85"
"1642370400";"17.01.2022 00:00";"87,2";"87,2";"13,2";"87,2"
"1642374000";"17.01.2022 01:00";"48,95";"48,95";"48,95";"48,95"
"1642377600";"17.01.2022 02:00";"34";"34";"34";"34"
"1642381200";"17.01.2022 03:00";"15,94";"15,94";"15,94";"15,94"
"1642384800";"17.01.2022 04:00";"10,09";"10,09";"10,09";"10,09"
"1642388400";"17.01.2022 05:00";"37,95";"37,95";"17,94";"37,95"
"1642392000";"17.01.2022 06:00";"74,61";"74,61";"57,5";"74,61"
"1642395600";"17.01.2022 07:00";"99,29";"99,29";"59,85";"99,29"
"1642399200";"17.01.2022 08:00";"99,08";"99,08";"67,58";"99,08"
"1642402800";"17.01.2022 09:00";"145,02";"145,02";"70,48";"145,02"
"1642406400";"17.01.2022 10:00";"111,25";"111,25";"72,15";"111,25"
"1642410000";"17.01.2022 11:00";"110,94";"110,94";"76,83";"110,94"
"1642413600";"17.01.2022 12:00";"111,25";"111,25";"76,47";"111,25"
"1642417200";"17.01.2022 13:00";"107,94";"107,94";"71,54";"107,94"
"1642420800";"17.01.2022 14:00";"145";"145";"88,87";"145"
"1642424400";"17.01.2022 15:00";"127,38";"127,38";"101,17";"127,38"
"1642428000";"17.01.2022 16:00";"145,08";"145,08";"131,59";"145,08"
"1642431600";"17.01.2022 17:00";"145,09";"145,09";"144,87";"145,09"
"1642435200";"17.01.2022 18:00";"150,62";"150,62";"150,62";"150,62"
"1642438800";"17.01.2022 19:00";"149,96";"149,96";"149,96";"149,96"
"1642442400";"17.01.2022 20:00";"144,76";"144,76";"123,2";"144,76"
"1642446000";"17.01.2022 21:00";"143,57";"143,57";"60,72";"143,57"
"1642449600";"17.01.2022 22:00";"138,39";"138,39";"135,08";"138,39"
"1642453200";"17.01.2022 23:00";"136,03";"136,03";"85,09";"136,03"
"1642456800";"18.01.2022 00:00";"80,07";"80,07";"72,73";"80,07"
"1642460400";"18.01.2022 01:00";"90,14";"90,14";"79,82";"90,14"
"1642464000";"18.01.2022 02:00";"91,55";"91,55";"75,9";"85,15"
"1642467600";"18.01.2022 03:00";"91,37";"91,37";"78,9";"78,9"
"1642471200";"18.01.2022 04:00";"92,96";"92,96";"92,96";"92,96"
"1642474800";"18.01.2022 05:00";"100,37";"100,37";"100,37";"100,37"
"1642478400";"18.01.2022 06:00";"145,35";"145,35";"145,35";"145,35"
"1642482000";"18.01.2022 07:00";"200,09";"200,09";"179,99";"179,99"
"1642485600";"18.01.2022 08:00";"267,14";"267,14";"267,14";"267,14"
"1642489200";"18.01.2022 09:00";"287,33";"287,33";"287,33";"287,33"
"1642492800";"18.01.2022 10:00";"248,06";"248,06";"248,06";"248,06"
"1642496400";"18.01.2022 11:00";"200,09";"200,09";"200,09";"200,09"
"1642500000";"18.01.2022 12:00";"200,04";"200,04";"168,37";"200,04"
"1642503600";"18.01.2022 13:00";"166,18";"166,18";"152,9";"166,18"
"1642507200";"18.01.2022 14:00";"154,6";"154,6";"151,18";"154,6"
"1642510800";"18.01.2022 15:00";"213,44";"213,44";"149,54";"213,44"
"1642514400";"18.01.2022 16:00";"213,42";"213,42";"148,94";"213,42"
"1642518000";"18.01.2022 17:00";"213,48";"213,48";"150,26";"213,48"
"1642521600";"18.01.2022 18:00";"213,42";"213,42";"151,09";"213,42"
"1642525200";"18.01.2022 19:00";"213,43";"213,43";"147,91";"213,43"
"1642528800";"18.01.2022 20:00";"160,06";"160,06";"143,77";"143,77"
"1642532400";"18.01.2022 21:00";"200,07";"200,07";"127,43";"127,43"
"1642536000";"18.01.2022 22:00";"213,45";"213,45";"104,96";"213,45"
"1642539600";"18.01.2022 23:00";"140,09";"140,09";"96,13";"140,09"
"1642543200";"19.01.2022 00:00";"75,07";"75,07";"35,27";"75,07"
"1642546800";"19.01.2022 01:00";"121,12";"121,12";"15,27";"121,12"
"1642550400";"19.01.2022 02:00";"99,93";"99,93";"15,94";"99,93"
"1642554000";"19.01.2022 03:00";"92,05";"92,05";"14,85";"92,05"
"1642557600";"19.01.2022 04:00";"94,97";"94,97";"14,7";"94,97"
"1642561200";"19.01.2022 05:00";"98,99";"98,99";"21,67";"98,99"
"1642564800";"19.01.2022 06:00";"122,82";"122,82";"70,76";"122,82"
"1642568400";"19.01.2022 07:00";"193,64";"193,64";"70,35";"193,64"
"1642572000";"19.01.2022 08:00";"193,65";"193,65";"95,55";"193,65"
"1642575600";"19.01.2022 09:00";"193,7";"193,7";"89,56";"193,7"
"1642579200";"19.01.2022 10:00";"193,64";"193,64";"69,28";"193,64"
"1642582800";"19.01.2022 11:00";"193,62";"193,62";"70,04";"193,62"
"1642586400";"19.01.2022 12:00";"193,62";"193,62";"74,25";"193,62"
"1642590000";"19.01.2022 13:00";"170,14";"170,14";"71,6";"170,14"
"1642593600";"19.01.2022 14:00";"180,03";"180,03";"71,54";"180,03"
"1642597200";"19.01.2022 15:00";"181,38";"181,38";"78,2";"181,38"
"1642600800";"19.01.2022 16:00";"193,61";"193,61";"86,46";"193,61"
"1642604400";"19.01.2022 17:00";"193,66";"193,66";"92,06";"193,66"
"1642608000";"19.01.2022 18:00";"193,63";"193,63";"93,45";"193,63"
"1642611600";"19.01.2022 19:00";"130,02";"130,02";"130,02";"130,02"
"1642615200";"19.01.2022 20:00";"193,62";"193,62";"61,03";"193,62"
"1642618800";"19.01.2022 21:00";"174,07";"174,07";"19,97";"174,07"
"1642622400";"19.01.2022 22:00";"108,2";"108,2";"64,08";"108,2"
"1642626000";"19.01.2022 23:00";"60,09";"60,09";"60,09";"60,09"
"1642629600";"20.01.2022 00:00";"60,1";"60,1";"51,93";"60,1"
"1642633200";"20.01.2022 01:00";"90,05";"90,05";"13,92";"90,05"
"1642636800";"20.01.2022 02:00";"9,28";"9,28";"9,28";"9,28"
"1642640400";"20.01.2022 03:00";"8,89";"8,89";"8,89";"8,89"
"1642644000";"20.01.2022 04:00";"8,92";"8,92";"8,92";"8,92"
"1642647600";"20.01.2022 05:00";"77,38";"77,38";"14,1";"77,38"
"1642651200";"20.01.2022 06:00";"101,23";"101,23";"95,13";"101,23"
"1642654800";"20.01.2022 07:00";"104,31";"104,31";"104,31";"104,31"
"1642658400";"20.01.2022 08:00";"116,76";"116,76";"104,62";"116,76"
"1642662000";"20.01.2022 09:00";"121,54";"121,54";"91,78";"121,54"
"1642665600";"20.01.2022 10:00";"130,27";"130,27";"85,97";"130,27"
"1642669200";"20.01.2022 11:00";"129,17";"129,17";"94,16";"129,17"
"1642672800";"20.01.2022 12:00";"121,36";"121,36";"95,82";"121,36"
"1642676400";"20.01.2022 13:00";"133,56";"133,56";"107,37";"133,56"
"1642680000";"20.01.2022 14:00";"134,85";"134,85";"100,04";"134,85"
"1642683600";"20.01.2022 15:00";"121,58";"121,58";"93,17";"121,58"
"1642687200";"20.01.2022 16:00";"113,79";"113,79";"93,65";"113,79"
"1642690800";"20.01.2022 17:00";"113,3";"113,3";"113,3";"113,3"
"1642694400";"20.01.2022 18:00";"134,82";"134,82";"134,82";"134,82"
"1642698000";"20.01.2022 19:00";"132,26";"132,26";"132,26";"132,26"
"1642701600";"20.01.2022 20:00";"113,28";"113,28";"113,28";"113,28"
"1642705200";"20.01.2022 21:00";"99,37";"99,37";"99,37";"99,37"
"1642708800";"20.01.2022 22:00";"92,41";"92,41";"92,41";"92,41"
"1642712400";"20.01.2022 23:00";"87,77";"87,77";"74,9";"87,77"
"1642716000";"21.01.2022 00:00";"75,03";"75,03";"45,62";"75,03"
"1642719600";"21.01.2022 01:00";"77,39";"77,39";"15,14";"77,39"
"1642723200";"21.01.2022 02:00";"75,6";"75,6";"15,04";"75,6"
"1642726800";"21.01.2022 03:00";"75,11";"75,11";"15,05";"75,11"
"1642730400";"21.01.2022 04:00";"75,14";"75,14";"15,16";"75,14"
"1642734000";"21.01.2022 05:00";"88,57";"88,57";"15,47";"88,57"
"1642737600";"21.01.2022 06:00";"82,76";"82,76";"49,96";"82,76"
"1642741200";"21.01.2022 07:00";"117,75";"117,75";"117,75";"117,75"
"1642744800";"21.01.2022 08:00";"145,98";"145,98";"142,9";"145,98"
"1642748400";"21.01.2022 09:00";"165";"165";"140,31";"165"
"1642752000";"21.01.2022 10:00";"145,09";"145,09";"134,95";"145,09"
"1642755600";"21.01.2022 11:00";"144,15";"144,15";"143,56";"144,15"
"1642759200";"21.01.2022 12:00";"142,68";"142,68";"138,43";"142,68"
"1642762800";"21.01.2022 13:00";"141,36";"141,36";"135,83";"141,36"
"1642766400";"21.01.2022 14:00";"144,47";"144,47";"137,08";"144,47"
"1642770000";"21.01.2022 15:00";"142,72";"142,72";"142,72";"142,72"
"1642773600";"21.01.2022 16:00";"143,76";"143,76";"143,76";"143,76"
"1642777200";"21.01.2022 17:00";"145,69";"145,69";"145,69";"145,69"
"1642780800";"21.01.2022 18:00";"157,12";"157,12";"157,12";"157,12"
"1642784400";"21.01.2022 19:00";"154,52";"154,52";"154,52";"154,52"
"1642788000";"21.01.2022 20:00";"142,31";"142,31";"142,31";"142,31"
"1642791600";"21.01.2022 21:00";"136,78";"136,78";"136,78";"136,78"
"1642795200";"21.01.2022 22:00";"132,25";"132,25";"132,25";"132,25"
"1642798800";"21.01.2022 23:00";"133,59";"133,59";"133,59";"133,59"
"1642802400";"22.01.2022 00:00";"120,01";"120,01";"120,01";"120,01"
"1642806000";"22.01.2022 01:00";"123,58";"123,58";"123,58";"123,58"
"1642809600";"22.01.2022 02:00";"120,3";"120,3";"120,3";"120,3"
"1642813200";"22.01.2022 03:00";"119,99";"119,99";"119,99";"119,99"
"1642816800";"22.01.2022 04:00";"121,8";"121,8";"121,8";"121,8"
"1642820400";"22.01.2022 05:00";"123,57";"123,57";"123,57";"123,57"
"1642824000";"22.01.2022 06:00";"123,68";"123,68";"123,68";"123,68"
"1642827600";"22.01.2022 07:00";"120";"120";"120";"120"
"1642831200";"22.01.2022 08:00";"148,35";"148,35";"148,35";"148,35"
"1642834800";"22.01.2022 09:00";"181,54";"181,54";"181,54";"181,54"
"1642838400";"22.01.2022 10:00";"202,48";"202,48";"202,48";"202,48"
"1642842000";"22.01.2022 11:00";"206,18";"206,18";"206,18";"206,18"
"1642845600";"22.01.2022 12:00";"204,66";"204,66";"204,66";"204,66"
"1642849200";"22.01.2022 13:00";"196,01";"196,01";"196,01";"196,01"
"1642852800";"22.01.2022 14:00";"184,01";"184,01";"184,01";"184,01"
"1642856400";"22.01.2022 15:00";"185,88";"185,88";"185,88";"185,88"
"1642860000";"22.01.2022 16:00";"191,78";"191,78";"191,78";"191,78"
"1642863600";"22.01.2022 17:00";"197,25";"197,25";"197,25";"197,25"
"1642867200";"22.01.2022 18:00";"222,31";"222,31";"222,31";"222,31"
"1642870800";"22.01.2022 19:00";"225,28";"225,28";"225,28";"225,28"
"1642874400";"22.01.2022 20:00";"179,88";"179,88";"157,29";"179,88"
"1642878000";"22.01.2022 21:00";"145,78";"145,78";"145,78";"145,78"
"1642881600";"22.01.2022 22:00";"190,31";"190,31";"141,51";"190,31"
"1642885200";"22.01.2022 23:00";"190,36";"190,36";"138,48";"190,36"
"1642888800";"23.01.2022 00:00";"134,65";"134,65";"134,65";"134,65"
"1642892400";"23.01.2022 01:00";"121,29";"121,29";"87,93";"121,29"
"1642896000";"23.01.2022 02:00";"107,7";"107,7";"66,78";"107,7"
"1642899600";"23.01.2022 03:00";"93,75";"93,75";"59,29";"93,75"
"1642903200";"23.01.2022 04:00";"93,35";"93,35";"56,58";"93,35"
"1642906800";"23.01.2022 05:00";"93,75";"93,75";"64,4";"93,75"
"1642910400";"23.01.2022 06:00";"110,03";"110,03";"80,05";"110,03"
"1642914000";"23.01.2022 07:00";"105,26";"105,26";"82,99";"105,26"
"1642917600";"23.01.2022 08:00";"111,92";"111,92";"83,26";"111,92"
"1642921200";"23.01.2022 09:00";"133,46";"133,46";"91,21";"133,46"
"1642924800";"23.01.2022 10:00";"139,14";"139,14";"99,96";"139,14"
"1642928400";"23.01.2022 11:00";"187,81";"187,81";"115,98";"187,81"
"1642932000";"23.01.2022 12:00";"189,99";"189,99";"107,12";"189,99"
"1642935600";"23.01.2022 13:00";"190,71";"190,71";"111,66";"190,71"
"1642939200";"23.01.2022 14:00";"186,29";"186,29";"87,66";"186,29"
"1642942800";"23.01.2022 15:00";"184,49";"184,49";"99,34";"184,49"
"1642946400";"23.01.2022 16:00";"190";"190";"108,02";"190"
"1642950000";"23.01.2022 17:00";"198,36";"198,36";"109,42";"198,36"
"1642953600";"23.01.2022 18:00";"214,95";"214,95";"105,47";"214,95"
"1642957200";"23.01.2022 19:00";"205,85";"205,85";"98,01";"205,85"
"1642960800";"23.01.2022 20:00";"198,66";"198,66";"70,94";"198,66"
"1642964400";"23.01.2022 21:00";"198,62";"198,62";"52,02";"198,62"
"1642968000";"23.01.2022 22:00";"183,67";"183,67";"74,89";"183,67"
"1642971600";"23.01.2022 23:00";"110,34";"110,34";"37,91";"110,34"
"1642975200";"24.01.2022 00:00";"110,09";"110,09";"11,66";"110,09"
"1642978800";"24.01.2022 01:00";"12,23";"12,23";"12,23";"12,23"
"1642982400";"24.01.2022 02:00";"11,67";"11,67";"11,67";"11,67"
"1642986000";"24.01.2022 03:00";"11,06";"11,06";"11,06";"11,06"
"1642989600";"24.01.2022 04:00";"10,51";"10,51";"10,51";"10,51"
"1642993200";"24.01.2022 05:00";"11,02";"11,02";"11,02";"11,02"
"1642996800";"24.01.2022 06:00";"143,21";"143,21";"11,09";"143,21"
"1643000400";"24.01.2022 07:00";"198,45";"198,45";"11,84";"198,45"
"1643004000";"24.01.2022 08:00";"198,45";"198,45";"99,92";"198,45"
"1643007600";"24.01.2022 09:00";"198,47";"198,47";"115";"198,47"
"1643011200";"24.01.2022 10:00";"198,46";"198,46";"100,1";"198,46"
"1643014800";"24.01.2022 11:00";"198,44";"198,44";"115,94";"198,44"
"1643018400";"24.01.2022 12:00";"198,45";"198,45";"99,92";"198,45"
"1643022000";"24.01.2022 13:00";"198,44";"198,44";"74,5";"198,44"
"1643025600";"24.01.2022 14:00";"198,41";"198,41";"61,6";"198,41"
"1643029200";"24.01.2022 15:00";"198,41";"198,41";"67,28";"198,41"
"1643032800";"24.01.2022 16:00";"198,43";"198,43";"99";"198,43"
"1643036400";"24.01.2022 17:00";"198,49";"198,49";"132,55";"198,49"
"1643040000";"24.01.2022 18:00";"198,45";"198,45";"136,87";"198,45"
"1643043600";"24.01.2022 19:00";"198,45";"198,45";"136,38";"198,45"
"1643047200";"24.01.2022 20:00";"155,09";"155,09";"87,91";"155,09"
"1643050800";"24.01.2022 21:00";"155,02";"155,02";"32,2";"155,02"
"1643054400";"24.01.2022 22:00";"198,46";"198,46";"17,94";"198,46"
"1643058000";"24.01.2022 23:00";"158,38";"158,38";"16,94";"158,38"
"1643061600";"25.01.2022 00:00";"100,06";"100,06";"11,58";"100,06"
"1643065200";"25.01.2022 01:00";"143,29";"143,29";"23,23";"143,29"
"1643068800";"25.01.2022 02:00";"136,57";"136,57";"12,92";"136,57"
"1643072400";"25.01.2022 03:00";"129,95";"129,95";"13,62";"129,95"
"1643076000";"25.01.2022 04:00";"129,94";"129,94";"19,88";"129,94"
"1643079600";"25.01.2022 05:00";"130,75";"130,75";"19";"130,75"
"1643083200";"25.01.2022 06:00";"143,16";"143,16";"71,08";"143,16"
"1643086800";"25.01.2022 07:00";"198,48";"198,48";"137,61";"137,61"
"1643090400";"25.01.2022 08:00";"198,48";"198,48";"148,9";"148,9"
"1643094000";"25.01.2022 09:00";"198,43";"198,43";"165,48";"165,48"
"1643097600";"25.01.2022 10:00";"198,43";"198,43";"152,76";"152,76"
"1643101200";"25.01.2022 11:00";"198,48";"198,48";"159,9";"159,9"
"1643104800";"25.01.2022 12:00";"179,96";"179,96";"173,45";"173,45"
"1643108400";"25.01.2022 13:00";"185,06";"185,06";"174,72";"174,72"
"1643112000";"25.01.2022 14:00";"185,03";"185,03";"172,45";"172,45"
"1643115600";"25.01.2022 15:00";"177,11";"177,11";"177,11";"177,11"
"1643119200";"25.01.2022 16:00";"185,04";"185,04";"185,04";"185,04"
"1643122800";"25.01.2022 17:00";"250,77";"250,77";"250,77";"250,77"
"1643126400";"25.01.2022 18:00";"259,95";"349,97";"259,95";"259,95"
"1643130000";"25.01.2022 19:00";"254,85";"300,43";"254,85";"254,85"
"1643133600";"25.01.2022 20:00";"198,44";"198,67";"198,44";"198,44"
"1643137200";"25.01.2022 21:00";"152,86";"152,86";"148,43";"148,43"
"1643140800";"25.01.2022 22:00";"198,41";"198,41";"144,98";"144,98"
"1643144400";"25.01.2022 23:00";"140,58";"140,58";"140,58";"140,58"
"1643148000";"26.01.2022 00:00";"134,13";"134,13";"134,13";"134,13"
"1643151600";"26.01.2022 01:00";"155,78";"155,78";"81,32";"155,78"
"1643155200";"26.01.2022 02:00";"113,43";"113,43";"73,4";"113,43"
"1643158800";"26.01.2022 03:00";"88,65";"88,65";"51,8";"88,65"
"1643162400";"26.01.2022 04:00";"113,43";"113,43";"25,99";"113,43"
"1643166000";"26.01.2022 05:00";"151,5";"151,5";"37,27";"151,5"
"1643169600";"26.01.2022 06:00";"215,09";"215,09";"95,91";"215,09"
"1643173200";"26.01.2022 07:00";"226,24";"226,24";"100,01";"226,24"
"1643176800";"26.01.2022 08:00";"226,28";"226,28";"128,8";"226,28"
"1643180400";"26.01.2022 09:00";"290,51";"312,32";"130,95";"290,51"
"1643184000";"26.01.2022 10:00";"226,3";"312,69";"129,29";"226,3"
"1643187600";"26.01.2022 11:00";"226,27";"226,27";"128,14";"226,27"
"1643191200";"26.01.2022 12:00";"226,21";"226,21";"127,41";"226,21"
"1643194800";"26.01.2022 13:00";"226,21";"226,21";"124,96";"226,21"
"1643198400";"26.01.2022 14:00";"147";"147";"115,82";"147"
"1643202000";"26.01.2022 15:00";"226,2";"226,2";"115,78";"115,78"
"1643205600";"26.01.2022 16:00";"225,06";"225,06";"119,96";"119,96"
"1643209200";"26.01.2022 17:00";"226,26";"226,26";"125,89";"125,89"
"1643212800";"26.01.2022 18:00";"226,23";"226,23";"134,31";"134,31"
"1643216400";"26.01.2022 19:00";"143,93";"143,93";"131,94";"131,94"
"1643220000";"26.01.2022 20:00";"141,43";"141,43";"125,8";"141,43"
"1643223600";"26.01.2022 21:00";"143,93";"143,93";"90,59";"143,93"
"1643227200";"26.01.2022 22:00";"171,34";"171,34";"74,88";"171,34"
"1643230800";"26.01.2022 23:00";"142,94";"142,94";"77,01";"142,94"
"1643234400";"27.01.2022 00:00";"101,94";"101,94";"73,99";"101,94"
"1643238000";"27.01.2022 01:00";"98,99";"98,99";"69,91";"98,99"
"1643241600";"27.01.2022 02:00";"104,79";"104,79";"57,6";"104,79"
"1643245200";"27.01.2022 03:00";"98,91";"98,91";"58,81";"98,91"
"1643248800";"27.01.2022 04:00";"100,94";"100,94";"70,03";"100,94"
"1643252400";"27.01.2022 05:00";"98,92";"98,92";"96,65";"98,92"
"1643256000";"27.01.2022 06:00";"103,79";"103,79";"103,79";"103,79"
"1643259600";"27.01.2022 07:00";"139,55";"139,55";"139,55";"139,55"
"1643263200";"27.01.2022 08:00";"215";"215";"215";"215"
"1643266800";"27.01.2022 09:00";"219,71";"219,71";"142,45";"219,71"
"1643270400";"27.01.2022 10:00";"228,93";"228,93";"156,2";"228,93"
"1643274000";"27.01.2022 11:00";"230";"230";"184,17";"230"
"1643277600";"27.01.2022 12:00";"225,09";"225,09";"225,09";"225,09"
"1643281200";"27.01.2022 13:00";"177,07";"177,07";"177,07";"177,07"
"1643284800";"27.01.2022 14:00";"148,9";"148,9";"148,9";"148,9"
"1643288400";"27.01.2022 15:00";"225,05";"225,05";"196,03";"225,05"
"1643292000";"27.01.2022 16:00";"148,99";"148,99";"148,99";"148,99"
"1643295600";"27.01.2022 17:00";"174,51";"174,51";"174,51";"174,51"
"1643299200";"27.01.2022 18:00";"200,02";"200,02";"200,02";"200,02"
"1643302800";"27.01.2022 19:00";"142,43";"142,43";"142,43";"142,43"
"1643306400";"27.01.2022 20:00";"184,02";"184,02";"180,73";"184,02"
"1643310000";"27.01.2022 21:00";"109,02";"109,02";"109,02";"109,02"
"1643313600";"27.01.2022 22:00";"98,47";"98,47";"98,47";"98,47"
"1643317200";"27.01.2022 23:00";"98,56";"98,56";"98,56";"98,56"
"1643320800";"28.01.2022 00:00";"89,39";"89,39";"89,39";"89,39"
"1643324400";"28.01.2022 01:00";"92,12";"92,12";"84,97";"92,12"
"1643328000";"28.01.2022 02:00";"81,93";"81,93";"67,84";"81,93"
"1643331600";"28.01.2022 03:00";"73,08";"73,08";"61,32";"73,08"
"1643335200";"28.01.2022 04:00";"73,97";"73,97";"71,05";"73,97"
"1643338800";"28.01.2022 05:00";"82,1";"82,1";"82,1";"82,1"
"1643342400";"28.01.2022 06:00";"100,91";"100,91";"100,91";"100,91"
"1643346000";"28.01.2022 07:00";"142,47";"142,47";"142,47";"142,47"
"1643349600";"28.01.2022 08:00";"142,46";"142,46";"142,46";"142,46"
"1643353200";"28.01.2022 09:00";"142,46";"142,46";"142,46";"142,46"
"1643356800";"28.01.2022 10:00";"142,57";"142,57";"142,57";"142,57"
"1643360400";"28.01.2022 11:00";"143,36";"143,36";"143,36";"143,36"
"1643364000";"28.01.2022 12:00";"143,79";"143,79";"143,79";"143,79"
"1643367600";"28.01.2022 13:00";"143,24";"143,24";"143,24";"143,24"
"1643371200";"28.01.2022 14:00";"142,48";"142,48";"142,48";"142,48"
"1643374800";"28.01.2022 15:00";"142,27";"142,27";"142,27";"142,27"
"1643378400";"28.01.2022 16:00";"143,14";"143,14";"143,14";"143,14"
"1643382000";"28.01.2022 17:00";"148,82";"148,82";"148,82";"148,82"
"1643385600";"28.01.2022 18:00";"150,17";"150,17";"150,17";"150,17"
"1643389200";"28.01.2022 19:00";"147,47";"147,47";"147,47";"147,47"
"1643392800";"28.01.2022 20:00";"142,07";"142,07";"142,07";"142,07"
"1643396400";"28.01.2022 21:00";"136,92";"136,92";"136,92";"136,92"
"1643400000";"28.01.2022 22:00";"177,8";"177,8";"136,36";"177,8"
"1643403600";"28.01.2022 23:00";"142,25";"142,25";"130,54";"142,25"
"1643407200";"29.01.2022 00:00";"123,36";"123,36";"79,9";"123,36"
"1643410800";"29.01.2022 01:00";"126,93";"126,93";"25,72";"126,93"
"1643414400";"29.01.2022 02:00";"115,01";"115,01";"15,99";"115,01"
"1643418000";"29.01.2022 03:00";"105,64";"105,64";"34,53";"105,64"
"1643421600";"29.01.2022 04:00";"110,09";"110,09";"16,96";"110,09"
"1643425200";"29.01.2022 05:00";"112,96";"112,96";"41,74";"112,96"
"1643428800";"29.01.2022 06:00";"114,7";"114,7";"42,58";"114,7"
"1643432400";"29.01.2022 07:00";"188,44";"188,44";"15,95";"188,44"
